Date,Time,Curve,Qflag,Site,Leaf Age,Chl a+b,Na,Pa,SLA,A,gs,Cᵢ,Trmmol,Dₗ,Area,StmRat,Gbv,T,Tₗ,TBlk,CO2R,Cₐ,H2OR,H2OS,RH_R,Rh,Flow,PPFD,P,VPD,AVPD,g1,g0,TPURef,RdRef,JMaxRef,VcMaxRef,g1PE,g0PE,TPURefPE,RdRefPE,JMaxRefPE,VcMaxRefPE
2001-11-14,10:00:00.0,1,1,2,0,434.0988776,2.429077976,0.194451524,5.169,10.75833333,0.18949,1110.0,1.581666667,0.503333333,6,1,2.84,19.375,18.61,19.69333333,1199.733333,1184.583333,16.98166667,18.84333333,65.83,0.7304666666999999,500.2833333,200.0,87.50833333,0.503333333,0.012801225032023977,0.2565742931288444,0.18387684732068854,12.020718933526737,0.0,235.73315473488708,92.21266952029822,-0.8103855948663661,0.24849383534712285,1.0e6,1.412066329331653,266.4956006204582,107.16067372668977
2001-11-14,10:02:00.0,1,1,2,0,434.0988776,2.429077976,0.194451524,5.169,6.261666667,0.17558,1146.666667,1.44,0.491833333,6,1,2.84,19.5,18.585,19.9,1204.916667,1195.366667,17.2355,18.93183333,66.29666667,0.7282500000000001,500.55,100.3333333,87.50833333,0.491833333,0.007469298641832127,0.2565742931288444,0.18387684732068854,12.020718933526737,0.0,235.73315473488708,92.21266952029822,-0.8103855948663661,0.24849383534712285,1.0e6,1.412066329331653,266.4956006204582,107.16067372668977
2001-11-14,10:04:00.0,1,1,2,0,434.0988776,2.429077976,0.194451524,5.169,2.076666667,0.16348,1173.333333,1.311666667,0.477,6,1,2.84,19.51,18.51833333,19.93,1202.216667,1197.85,17.46016667,19.003,67.11833333,0.7304999999999999,500.3666667,49.16666667,87.50666667,0.477,0.0025101817356544313,0.2565742931288444,0.18387684732068854,12.020718933526737,0.0,235.73315473488708,92.21266952029822,-0.8103855948663661,0.24849383534712285,1.0e6,1.412066329331653,266.4956006204582,107.16067372668977
2001-11-14,11:11:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,12.25,0.13429,241.0,1.911666667,0.834833333,6,1,2.84,18.29833333,19.08,18.675,359.5,344.0333333,13.522,15.78016667,56.09333333,0.6546,500.15,1499.5,87.545,0.834833333,0.038970472804105406,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:14:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,6.886666667,0.13524,134.3333333,1.973333333,0.856166667,6,1,2.84,18.37166667,19.25166667,18.67333333,201.0666667,192.3333333,13.47416667,15.80716667,55.63,0.65265,499.4166667,1499.666667,87.54,0.856166667,0.038696826150748674,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:17:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,2.98,0.13599,72.5,1.985,0.857666667,6,1,2.84,18.39333333,19.28,18.67166667,101.4166667,97.61666667,13.495,15.84016667,55.63833333,0.6530666667,500.2166667,1500.0,87.53166667,0.857666667,0.03296347772866621,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:20:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,0.595666667,0.13673,43.01666667,2.013333333,0.8635,6,1,2.84,18.41833333,19.39166667,18.67,49.31666667,48.48333333,13.56983333,15.947,55.85666667,0.6563833333,500.2333333,1499.833333,87.53166667,0.8635,0.013221467331161953,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:23:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,-1.99,0.13641,16.83333333,1.968333333,0.847666667,6,1,2.84,18.37666667,19.29666667,18.67166667,-1.233333333,1.133333333,13.65416667,15.97783333,56.35333333,0.65945,500.2666667,1499.833333,87.54,0.847666667,-1.9071412574378452,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:27:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,15.16666667,0.13641,254.0,2.0,0.8595,6,1,2.84,18.49333333,19.47833333,18.67166667,398.75,379.6666667,13.76883333,16.1275,56.41833333,0.6608333333,500.0333333,1500.166667,87.54,0.8595,0.04308883301259527,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:30:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,24.3,0.13344,562.6666667,1.951666667,0.857833333,6,1,2.84,18.505,19.49333333,18.67166667,801.45,770.4833333,13.8735,16.178,56.80166667,0.6623833333,500.1833333,1501.0,87.53333333,0.857833333,0.03405191699060225,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:32:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,25.8,0.13015,740.0,1.858333333,0.834666667,6,1,2.84,18.39333333,19.295,18.67166667,1000.966667,967.8333333,13.92833333,16.12133333,57.435,0.6647833333,500.0333333,1500.5,87.535,0.834666667,0.02917847536209983,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:35:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,26.21666667,0.12357,923.0,1.685,0.796,6,1,2.84,18.175,18.86833333,18.67166667,1201.116667,1167.316667,13.90266667,15.8935,58.11666667,0.6643833333000001,500.2166667,1500.333333,87.53833333,0.796,0.025172842119282005,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:37:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,22.71666667,0.11507,945.6666667,1.455,0.735333333,6,1,2.84,18.09833333,18.20833333,18.67166667,1201.333333,1172.05,13.85383333,15.57366667,58.19166667,0.6541333333,500.3333333,1001.166667,87.53833333,0.735333333,0.022602492807342663,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:40:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,17.68333333,0.10573,984.3333333,1.27,0.694166667,6,1,2.84,18.07833333,17.62666667,18.67666667,1199.866667,1176.916667,13.68583333,15.18283333,57.555,0.6384833333000001,500.6333333,500.0,87.53,0.694166667,0.01803377066502865,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:44:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,10.94333333,0.09639,1050.0,1.13,0.674833333,6,1,2.84,18.02833333,17.26,18.67833333,1199.783333,1185.033333,13.5405,14.87366667,57.12,0.62745,500.4,201.0,87.53166667,0.674833333,0.011241410271294829,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:47:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,5.945,0.08631,1103.333333,1.025,0.6815,6,1,2.84,18.005,17.115,18.675,1200.683333,1192.116667,13.38083333,14.591,56.52666667,0.6164000000000001,500.4833333,99.0,87.53,0.6815,0.006040879447340357,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:50:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,3.17,0.06932,1130.0,0.859166667,0.7045,6,1,2.84,17.98666667,17.09,18.675,1198.116667,1193.1,13.278,14.29416667,56.15833333,0.60455,500.0333333,49.66666667,87.52833333,0.7045,0.0031654970839719563,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,11:59:00.0,2,1,2,1,629.6447959,3.024549982,0.34002182,4.457,0.007383333,0.0418,1183.333333,0.570333333,0.764166667,6,1,2.84,18.02666667,17.19,18.68,1200.783333,1200.066667,13.07366667,13.74883333,55.14333333,0.5798833333000001,500.3833333,0.666666667,87.52,0.764166667,7.038061190288445e-6,0.847135199308509,0.07330398595697318,8.455357643842758,0.0,161.27192007919734,66.43074205084204,-0.9216858841476022,0.13333499019572204,1.0e6,0.7324243286158152,173.902521820903,76.08012140991309
2001-11-14,13:34:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,18.18333333,0.17272,216.5,3.236666667,1.115,6,1,2.84,23.03833333,23.48166667,23.16333333,361.6333333,338.4833333,16.58033333,20.38183333,51.42833333,0.6321666667,500.35,1499.833333,87.66666667,1.115,0.05087433872995169,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:36:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,8.733333333,0.19374,134.8333333,3.505,1.09,6,1,2.84,23.01833333,23.35166667,23.25833333,199.7833333,188.5166667,16.32483333,20.441,50.70166667,0.63485,500.3833333,1500.833333,87.675,1.09,0.04437282055945373,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:38:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,2.523333333,0.19055,79.03333333,3.49,1.1,6,1,2.84,23.04333333,23.34666667,23.32333333,98.93333333,95.5,16.19633333,20.29416667,50.23666667,0.6294833333,500.35,1500.0,87.69,1.1,0.025192711342532884,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:40:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,-0.04105,0.18556,47.96666667,3.385,1.093333333,6,1,2.84,22.89333333,23.145,23.20333333,48.85,48.68333333,15.986,19.966,50.03833333,0.6249666667,500.1833333,1500.5,87.68,1.093333333,-0.0008064112177106676,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:42:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,-2.976666667,0.18057,21.51666667,3.236666667,1.073333333,6,1,2.84,22.58333333,22.87,22.90333333,-0.016666667,3.566666667,15.85966667,19.66733333,50.57833333,0.6272166667,500.2666667,1499.5,87.68166667,1.073333333,-0.8055645992723376,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:46:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,19.11666667,0.18429,254.0,3.571666667,1.158333333,6,1,2.84,23.27833333,23.56833333,23.48666667,400.1833333,375.65,15.85133333,20.0465,48.47333333,0.613,500.2666667,1499.5,87.68166667,1.158333333,0.047283759246090386,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:49:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,31.25,0.18397,557.0,3.716666667,1.21,6,1,2.84,23.77333333,23.98833333,24.01,800.8166667,759.9666667,15.96483333,20.33233333,47.385,0.6035166667,500.2833333,1499.0,87.69,1.21,0.0373820223358632,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:51:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,34.03333333,0.18248,730.8333333,3.836666667,1.258333333,6,1,2.84,24.2,24.385,24.435,1002.216667,956.9,16.09533333,20.612,46.565,0.5963166667,499.3,1500.166667,87.69,1.258333333,0.03170589975518609,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:53:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,35.43333333,0.17527,906.0,3.758333333,1.275,6,1,2.84,24.39333333,24.505,24.67666667,1201.166667,1153.45,16.22916667,20.64216667,46.41666667,0.5903666667,500.3666667,1500.333333,87.695,1.275,0.02720558970163596,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:55:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,29.41666667,0.15849,933.6666667,3.293333333,1.228333333,6,1,2.84,24.395,24.015,24.73166667,1200.483333,1160.583333,16.3065,20.183,46.635,0.5771833333,499.5166667,1000.0,87.695,1.228333333,0.02286962330852541,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:56:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,21.11666667,0.13769,982.1666667,2.813333333,1.193333333,6,1,2.84,24.41,23.595,24.78,1201.683333,1172.35,16.41016667,19.72066667,46.88,0.56335,499.5,500.5,87.69333333,1.193333333,0.016488729404883235,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:59:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,9.326666667,0.11433,1070.0,2.363333333,1.195,6,1,2.84,24.505,23.4,24.94,1197.866667,1183.3,16.527,19.311,46.95166667,0.5486166667,499.4666667,201.0,87.69333333,1.195,0.007210205424536022,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,14:01:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,4.335,0.07983,1110.0,1.746666667,1.24,6,1,2.84,24.44,23.325,24.92333333,1200.933333,1193.233333,16.58266667,18.63966667,47.29166667,0.5315666667,499.45,99.66666667,87.695,1.24,0.003262517743820308,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,14:03:00.0,3,1,2,0,467.4967347,2.287157623,0.17064218,4.61,1.159833333,0.0503,1148.333333,1.125,1.256666667,6,1,2.84,24.115,23.08,24.62666667,1204.366667,1201.333333,16.6665,17.99716667,48.46666667,0.5233666667,499.4,50.16666667,87.69166667,1.256666667,0.0008612356738045821,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:34:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,18.18333333,0.17272,216.5,3.236666667,1.115,6,1,2.84,23.03833333,23.48166667,23.16333333,361.6333333,338.4833333,16.58033333,20.38183333,51.42833333,0.6321666667,500.35,1499.833333,87.66666667,1.115,0.05087433872995169,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:36:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,8.733333333,0.19374,134.8333333,3.505,1.09,6,1,2.84,23.01833333,23.35166667,23.25833333,199.7833333,188.5166667,16.32483333,20.441,50.70166667,0.63485,500.3833333,1500.833333,87.675,1.09,0.04437282055945373,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:38:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,2.523333333,0.19055,79.03333333,3.49,1.1,6,1,2.84,23.04333333,23.34666667,23.32333333,98.93333333,95.5,16.19633333,20.29416667,50.23666667,0.6294833333,500.35,1500.0,87.69,1.1,0.025192711342532884,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:40:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,-0.04105,0.18556,47.96666667,3.385,1.093333333,6,1,2.84,22.89333333,23.145,23.20333333,48.85,48.68333333,15.986,19.966,50.03833333,0.6249666667,500.1833333,1500.5,87.68,1.093333333,-0.0008064112177106676,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:42:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,-2.976666667,0.18057,21.51666667,3.236666667,1.073333333,6,1,2.84,22.58333333,22.87,22.90333333,-0.016666667,3.566666667,15.85966667,19.66733333,50.57833333,0.6272166667,500.2666667,1499.5,87.68166667,1.073333333,-0.8055645992723376,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:46:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,19.11666667,0.18429,254.0,3.571666667,1.158333333,6,1,2.84,23.27833333,23.56833333,23.48666667,400.1833333,375.65,15.85133333,20.0465,48.47333333,0.613,500.2666667,1499.5,87.68166667,1.158333333,0.047283759246090386,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:49:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,31.25,0.18397,557.0,3.716666667,1.21,6,1,2.84,23.77333333,23.98833333,24.01,800.8166667,759.9666667,15.96483333,20.33233333,47.385,0.6035166667,500.2833333,1499.0,87.69,1.21,0.0373820223358632,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:51:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,34.03333333,0.18248,730.8333333,3.836666667,1.258333333,6,1,2.84,24.2,24.385,24.435,1002.216667,956.9,16.09533333,20.612,46.565,0.5963166667,499.3,1500.166667,87.69,1.258333333,0.03170589975518609,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:53:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,35.43333333,0.17527,906.0,3.758333333,1.275,6,1,2.84,24.39333333,24.505,24.67666667,1201.166667,1153.45,16.22916667,20.64216667,46.41666667,0.5903666667,500.3666667,1500.333333,87.695,1.275,0.02720558970163596,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:55:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,29.41666667,0.15849,933.6666667,3.293333333,1.228333333,6,1,2.84,24.395,24.015,24.73166667,1200.483333,1160.583333,16.3065,20.183,46.635,0.5771833333,499.5166667,1000.0,87.695,1.228333333,0.02286962330852541,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
2001-11-14,13:56:00.0,4,1,2,1,585.6827551,3.273251622,0.445782167,4.731,21.11666667,0.13769,982.1666667,2.813333333,1.193333333,6,1,2.84,24.41,23.595,24.78,1201.683333,1172.35,16.41016667,19.72066667,46.88,0.56335,499.5,500.5,87.69333333,1.193333333,0.016488729404883235,1.3072918243322018,0.08930328590306125,11.648854147183252,0.0,197.37636977474574,86.36267918055322,-1.0356585173428288,0.18127711239505453,1.0e6,1.3769602955398397,219.60143924404858,101.4482624895963
